Date,Name,Benchmark,Ccy,value,Portfolio,LookbackPeriod,Measure
31/8/2017,Fund_1,Bcmk_1,USD,1.034349681,Benchmark,1M,TotalReturn
31/7/2017,Fund_1,Bcmk_1,USD,2.697026749,Benchmark,1M,TotalReturn
30/6/2017,Fund_1,Bcmk_1,USD,2.165314889,Benchmark,1M,TotalReturn
31/5/2017,Fund_1,Bcmk_1,USD,0.109024509,Benchmark,1M,TotalReturn
30/4/2022,Fund_1,Bcmk_1,USD,1.569983413,ActiveReturn,1M,TotalReturn
31/3/2022,Fund_1,Bcmk_1,USD,0.651391007,ActiveReturn,1M,TotalReturn
28/2/2022,Fund_1,Bcmk_1,USD,2.535233996,ActiveReturn,1M,TotalReturn
31/1/2022,Fund_1,Bcmk_1,USD,0.773801246,ActiveReturn,1M,TotalReturn
31/12/2021,Fund_1,Bcmk_1,USD,1.268719335,ActiveReturn,1M,TotalReturn
30/11/2021,Fund_1,Bcmk_1,USD,0.909793365,ActiveReturn,1M,TotalReturn
31/10/2021,Fund_1,Bcmk_1,USD,2.986725623,ActiveReturn,1M,TotalReturn
30/9/2021,Fund_1,Bcmk_1,USD,0.694368505,ActiveReturn,1M,TotalReturn
31/8/2021,Fund_1,Bcmk_1,USD,1.389457605,ActiveReturn,1M,TotalReturn
31/7/2021,Fund_1,Bcmk_1,USD,1.902715417,ActiveReturn,1M,TotalReturn
30/6/2021,Fund_1,Bcmk_1,USD,0.20403893,ActiveReturn,1M,TotalReturn
31/5/2021,Fund_1,Bcmk_1,USD,0.188320015,ActiveReturn,1M,TotalReturn
30/4/2021,Fund_1,Bcmk_1,USD,0.514130101,ActiveReturn,1M,TotalReturn
31/3/2021,Fund_1,Bcmk_1,USD,1.229837521,ActiveReturn,1M,TotalReturn
28/2/2021,Fund_1,Bcmk_1,USD,2.99263964,ActiveReturn,1M,TotalReturn
31/1/2021,Fund_1,Bcmk_1,USD,2.161759807,ActiveReturn,1M,TotalReturn
31/12/2020,Fund_1,Bcmk_1,USD,1.71624845,ActiveReturn,1M,TotalReturn
30/11/2020,Fund_1,Bcmk_1,USD,0.878757082,ActiveReturn,1M,TotalReturn
31/10/2020,Fund_1,Bcmk_1,USD,0.843925421,ActiveReturn,1M,TotalReturn
30/9/2020,Fund_1,Bcmk_1,USD,2.762999272,ActiveReturn,1M,TotalReturn
31/8/2020,Fund_1,Bcmk_1,USD,0.899245082,ActiveReturn,1M,TotalReturn
31/7/2020,Fund_1,Bcmk_1,USD,2.289933379,ActiveReturn,1M,TotalReturn
30/6/2020,Fund_1,Bcmk_1,USD,2.465783299,ActiveReturn,1M,TotalReturn
31/5/2020,Fund_1,Bcmk_1,USD,0.446989521,ActiveReturn,1M,TotalReturn
30/4/2020,Fund_1,Bcmk_1,USD,0.383787607,ActiveReturn,1M,TotalReturn
31/3/2020,Fund_1,Bcmk_1,USD,0.746762796,ActiveReturn,1M,TotalReturn
29/2/2020,Fund_1,Bcmk_1,USD,1.20109279,ActiveReturn,1M,TotalReturn
31/1/2020,Fund_1,Bcmk_1,USD,1.728437395,ActiveReturn,1M,TotalReturn
31/12/2019,Fund_1,Bcmk_1,USD,2.776687295,ActiveReturn,1M,TotalReturn
30/11/2019,Fund_1,Bcmk_1,USD,1.069476401,ActiveReturn,1M,TotalReturn
31/10/2019,Fund_1,Bcmk_1,USD,2.689335535,ActiveReturn,1M,TotalReturn
30/9/2019,Fund_1,Bcmk_1,USD,1.215680926,ActiveReturn,1M,TotalReturn
31/8/2019,Fund_1,Bcmk_1,USD,0.473048128,ActiveReturn,1M,TotalReturn
31/7/2019,Fund_1,Bcmk_1,USD,2.845462483,ActiveReturn,1M,TotalReturn
30/6/2019,Fund_1,Bcmk_1,USD,1.745080523,ActiveReturn,1M,TotalReturn
31/5/2019,Fund_1,Bcmk_1,USD,2.083146717,ActiveReturn,1M,TotalReturn
30/4/2019,Fund_1,Bcmk_1,USD,0.279912697,ActiveReturn,1M,TotalReturn
31/3/2019,Fund_1,Bcmk_1,USD,1.894464599,ActiveReturn,1M,TotalReturn
28/2/2019,Fund_1,Bcmk_1,USD,2.115168159,ActiveReturn,1M,TotalReturn
31/1/2019,Fund_1,Bcmk_1,USD,1.298404436,ActiveReturn,1M,TotalReturn
31/12/2018,Fund_1,Bcmk_1,USD,1.572569991,ActiveReturn,1M,TotalReturn
30/11/2018,Fund_1,Bcmk_1,USD,1.700631247,ActiveReturn,1M,TotalReturn
31/10/2018,Fund_1,Bcmk_1,USD,1.857518835,ActiveReturn,1M,TotalReturn
30/9/2018,Fund_1,Bcmk_1,USD,1.362132229,ActiveReturn,1M,TotalReturn
31/8/2018,Fund_1,Bcmk_1,USD,0.184117286,ActiveReturn,1M,TotalReturn
31/7/2018,Fund_1,Bcmk_1,USD,2.082098862,ActiveReturn,1M,TotalReturn
30/6/2018,Fund_1,Bcmk_1,USD,1.081558665,ActiveReturn,1M,TotalReturn
31/5/2018,Fund_1,Bcmk_1,USD,0.640692467,ActiveReturn,1M,TotalReturn
30/4/2018,Fund_1,Bcmk_1,USD,1.412740341,ActiveReturn,1M,TotalReturn
31/3/2018,Fund_1,Bcmk_1,USD,1.798788858,ActiveReturn,1M,TotalReturn
28/2/2018,Fund_1,Bcmk_1,USD,1.669611457,ActiveReturn,1M,TotalReturn
31/1/2018,Fund_1,Bcmk_1,USD,2.479144847,ActiveReturn,1M,TotalReturn
31/12/2017,Fund_1,Bcmk_1,USD,2.69055085,ActiveReturn,1M,TotalReturn
30/11/2017,Fund_1,Bcmk_1,USD,2.652892305,ActiveReturn,1M,TotalReturn
31/10/2017,Fund_1,Bcmk_1,USD,2.83734376,ActiveReturn,1M,TotalReturn
30/9/2017,Fund_1,Bcmk_1,USD,0.484296152,ActiveReturn,1M,TotalReturn
31/8/2017,Fund_1,Bcmk_1,USD,1.037581542,ActiveReturn,1M,TotalReturn
31/7/2017,Fund_1,Bcmk_1,USD,0.850856561,ActiveReturn,1M,TotalReturn
30/6/2017,Fund_1,Bcmk_1,USD,0.797504993,ActiveReturn,1M,TotalReturn
31/5/2017,Fund_1,Bcmk_1,USD,0.498411148,ActiveReturn,1M,TotalReturn
30/4/2022,Fund_1,Bcmk_1,USD,2.159540852,Portfolio,3M,TotalReturn
31/3/2022,Fund_1,Bcmk_1,USD,1.809489996,Portfolio,3M,TotalReturn
28/2/2022,Fund_1,Bcmk_1,USD,2.401367729,Portfolio,3M,TotalReturn
31/1/2022,Fund_1,Bcmk_1,USD,1.862824601,Portfolio,3M,TotalReturn
31/12/2021,Fund_1,Bcmk_1,USD,2.224603731,Portfolio,3M,TotalReturn
30/11/2021,Fund_1,Bcmk_1,USD,2.868350383,Portfolio,3M,TotalReturn
31/10/2021,Fund_1,Bcmk_1,USD,2.347106138,Portfolio,3M,TotalReturn
30/9/2021,Fund_1,Bcmk_1,USD,0.087577708,Portfolio,3M,TotalReturn
31/8/2021,Fund_1,Bcmk_1,USD,1.736187497,Portfolio,3M,TotalReturn
31/7/2021,Fund_1,Bcmk_1,USD,1.494363935,Portfolio,3M,TotalReturn
30/6/2021,Fund_1,Bcmk_1,USD,0.996226946,Portfolio,3M,TotalReturn
31/5/2021,Fund_1,Bcmk_1,USD,0.087623873,Portfolio,3M,TotalReturn
30/4/2021,Fund_1,Bcmk_1,USD,0.252821212,Portfolio,3M,TotalReturn
31/3/2021,Fund_1,Bcmk_1,USD,2.252211153,Portfolio,3M,TotalReturn
28/2/2021,Fund_1,Bcmk_1,USD,2.737180555,Portfolio,3M,TotalReturn
31/1/2021,Fund_1,Bcmk_1,USD,1.807757844,Portfolio,3M,TotalReturn
31/12/2020,Fund_1,Bcmk_1,USD,2.627200594,Portfolio,3M,TotalReturn
30/11/2020,Fund_1,Bcmk_1,USD,0.142640995,Portfolio,3M,TotalReturn
31/10/2020,Fund_1,Bcmk_1,USD,2.303265265,Portfolio,3M,TotalReturn
30/9/2020,Fund_1,Bcmk_1,USD,2.356751171,Portfolio,3M,TotalReturn
31/8/2020,Fund_1,Bcmk_1,USD,0.399168316,Portfolio,3M,TotalReturn
31/7/2020,Fund_1,Bcmk_1,USD,1.667617195,Portfolio,3M,TotalReturn
30/6/2020,Fund_1,Bcmk_1,USD,2.744383935,Portfolio,3M,TotalReturn
31/5/2020,Fund_1,Bcmk_1,USD,2.236054431,Portfolio,3M,TotalReturn
30/4/2020,Fund_1,Bcmk_1,USD,2.020204966,Portfolio,3M,TotalReturn
31/3/2020,Fund_1,Bcmk_1,USD,0.166045158,Portfolio,3M,TotalReturn
29/2/2020,Fund_1,Bcmk_1,USD,1.831608401,Portfolio,3M,TotalReturn
31/1/2020,Fund_1,Bcmk_1,USD,2.975607154,Portfolio,3M,TotalReturn
31/12/2019,Fund_1,Bcmk_1,USD,1.423483272,Portfolio,3M,TotalReturn
30/11/2019,Fund_1,Bcmk_1,USD,2.457438418,Portfolio,3M,TotalReturn
31/10/2019,Fund_1,Bcmk_1,USD,1.102030509,Portfolio,3M,TotalReturn
30/9/2019,Fund_1,Bcmk_1,USD,2.129799133,Portfolio,3M,TotalReturn
31/8/2019,Fund_1,Bcmk_1,USD,2.669588776,Portfolio,3M,TotalReturn
31/7/2019,Fund_1,Bcmk_1,USD,1.588164403,Portfolio,3M,TotalReturn
30/6/2019,Fund_1,Bcmk_1,USD,0.076607725,Portfolio,3M,TotalReturn
31/5/2019,Fund_1,Bcmk_1,USD,1.08273501,Portfolio,3M,TotalReturn
30/4/2019,Fund_1,Bcmk_1,USD,1.674220877,Portfolio,3M,TotalReturn
31/3/2019,Fund_1,Bcmk_1,USD,2.439104953,Portfolio,3M,TotalReturn
28/2/2019,Fund_1,Bcmk_1,USD,1.395095017,Portfolio,3M,TotalReturn
31/1/2019,Fund_1,Bcmk_1,USD,0.563737286,Portfolio,3M,TotalReturn
31/12/2018,Fund_1,Bcmk_1,USD,2.618016529,Portfolio,3M,TotalReturn
30/11/2018,Fund_1,Bcmk_1,USD,2.002093702,Portfolio,3M,TotalReturn
31/10/2018,Fund_1,Bcmk_1,USD,1.718144271,Portfolio,3M,TotalReturn
30/9/2018,Fund_1,Bcmk_1,USD,0.106116142,Portfolio,3M,TotalReturn
31/8/2018,Fund_1,Bcmk_1,USD,2.174794794,Portfolio,3M,TotalReturn
31/7/2018,Fund_1,Bcmk_1,USD,0.244977485,Portfolio,3M,TotalReturn
30/6/2018,Fund_1,Bcmk_1,USD,2.09219705,Portfolio,3M,TotalReturn
31/5/2018,Fund_1,Bcmk_1,USD,0.282112538,Portfolio,3M,TotalReturn
30/4/2018,Fund_1,Bcmk_1,USD,1.255333858,Portfolio,3M,TotalReturn
31/3/2018,Fund_1,Bcmk_1,USD,2.732259423,Portfolio,3M,TotalReturn
28/2/2018,Fund_1,Bcmk_1,USD,1.652402927,Portfolio,3M,TotalReturn
31/1/2018,Fund_1,Bcmk_1,USD,1.758133509,Portfolio,3M,TotalReturn
31/12/2017,Fund_1,Bcmk_1,USD,0.06715587,Portfolio,3M,TotalReturn
30/11/2017,Fund_1,Bcmk_1,USD,1.154282416,Portfolio,3M,TotalReturn
31/10/2017,Fund_1,Bcmk_1,USD,2.513310093,Portfolio,3M,TotalReturn
30/9/2017,Fund_1,Bcmk_1,USD,2.964615909,Portfolio,3M,TotalReturn
31/8/2017,Fund_1,Bcmk_1,USD,2.902728659,Portfolio,3M,TotalReturn
31/7/2017,Fund_1,Bcmk_1,USD,2.309819155,Portfolio,3M,TotalReturn
30/6/2017,Fund_1,Bcmk_1,USD,2.448593398,Portfolio,3M,TotalReturn
31/5/2017,Fund_1,Bcmk_1,USD,0.194738677,Portfolio,3M,TotalReturn
30/4/2022,Fund_1,Bcmk_1,USD,0.760099034,Benchmark,3M,TotalReturn
31/3/2022,Fund_1,Bcmk_1,USD,0.28612126,Benchmark,3M,TotalReturn
28/2/2022,Fund_1,Bcmk_1,USD,1.448658956,Benchmark,3M,TotalReturn
31/1/2022,Fund_1,Bcmk_1,USD,2.767056285,Benchmark,3M,TotalReturn
31/12/2021,Fund_1,Bcmk_1,USD,0.353258125,Benchmark,3M,TotalReturn
30/11/2021,Fund_1,Bcmk_1,USD,1.133126847,Benchmark,3M,TotalReturn
31/10/2021,Fund_1,Bcmk_1,USD,1.286496124,Benchmark,3M,TotalReturn
30/9/2021,Fund_1,Bcmk_1,USD,1.030542655,Benchmark,3M,TotalReturn
31/8/2021,Fund_1,Bcmk_1,USD,1.010927252,Benchmark,3M,TotalReturn
31/7/2021,Fund_1,Bcmk_1,USD,1.973473966,Benchmark,3M,TotalReturn
30/6/2021,Fund_1,Bcmk_1,USD,1.985409557,Benchmark,3M,TotalReturn
31/5/2021,Fund_1,Bcmk_1,USD,2.714605645,Benchmark,3M,TotalReturn
30/4/2021,Fund_1,Bcmk_1,USD,1.676286343,Benchmark,3M,TotalReturn
31/3/2021,Fund_1,Bcmk_1,USD,0.627266715,Benchmark,3M,TotalReturn
28/2/2021,Fund_1,Bcmk_1,USD,0.346891692,Benchmark,3M,TotalReturn
31/1/2021,Fund_1,Bcmk_1,USD,0.029554784,Benchmark,3M,TotalReturn
31/12/2020,Fund_1,Bcmk_1,USD,0.064150264,Benchmark,3M,TotalReturn
30/11/2020,Fund_1,Bcmk_1,USD,1.215099706,Benchmark,3M,TotalReturn
31/10/2020,Fund_1,Bcmk_1,USD,2.808643522,Benchmark,3M,TotalReturn
30/9/2020,Fund_1,Bcmk_1,USD,0.410343598,Benchmark,3M,TotalReturn
31/8/2020,Fund_1,Bcmk_1,USD,0.424051068,Benchmark,3M,TotalReturn
31/7/2020,Fund_1,Bcmk_1,USD,2.904095427,Benchmark,3M,TotalReturn
30/6/2020,Fund_1,Bcmk_1,USD,1.047827388,Benchmark,3M,TotalReturn
31/5/2020,Fund_1,Bcmk_1,USD,1.555492334,Benchmark,3M,TotalReturn
30/4/2020,Fund_1,Bcmk_1,USD,0.566149438,Benchmark,3M,TotalReturn
31/3/2020,Fund_1,Bcmk_1,USD,1.645259087,Benchmark,3M,TotalReturn
29/2/2020,Fund_1,Bcmk_1,USD,0.353401035,Benchmark,3M,TotalReturn
31/1/2020,Fund_1,Bcmk_1,USD,0.462943272,Benchmark,3M,TotalReturn
31/12/2019,Fund_1,Bcmk_1,USD,2.891333644,Benchmark,3M,TotalReturn
30/11/2019,Fund_1,Bcmk_1,USD,1.872310676,Benchmark,3M,TotalReturn
31/10/2019,Fund_1,Bcmk_1,USD,2.538258326,Benchmark,3M,TotalReturn
30/9/2019,Fund_1,Bcmk_1,USD,2.235292528,Benchmark,3M,TotalReturn
31/8/2019,Fund_1,Bcmk_1,USD,2.719039893,Benchmark,3M,TotalReturn
31/7/2019,Fund_1,Bcmk_1,USD,2.654405387,Benchmark,3M,TotalReturn
30/6/2019,Fund_1,Bcmk_1,USD,2.872270492,Benchmark,3M,TotalReturn
31/5/2019,Fund_1,Bcmk_1,USD,2.834072494,Benchmark,3M,TotalReturn
30/4/2019,Fund_1,Bcmk_1,USD,0.24320381,Benchmark,3M,TotalReturn
31/3/2019,Fund_1,Bcmk_1,USD,2.844634652,Benchmark,3M,TotalReturn
28/2/2019,Fund_1,Bcmk_1,USD,2.559438383,Benchmark,3M,TotalReturn
31/1/2019,Fund_1,Bcmk_1,USD,2.918955191,Benchmark,3M,TotalReturn
31/12/2018,Fund_1,Bcmk_1,USD,0.737695513,Benchmark,3M,TotalReturn
30/11/2018,Fund_1,Bcmk_1,USD,0.623232397,Benchmark,3M,TotalReturn
31/10/2018,Fund_1,Bcmk_1,USD,0.909042968,Benchmark,3M,TotalReturn
30/9/2018,Fund_1,Bcmk_1,USD,2.429621016,Benchmark,3M,TotalReturn
31/8/2018,Fund_1,Bcmk_1,USD,0.498007491,Benchmark,3M,TotalReturn
31/7/2018,Fund_1,Bcmk_1,USD,2.066215242,Benchmark,3M,TotalReturn
30/6/2018,Fund_1,Bcmk_1,USD,1.308710491,Benchmark,3M,TotalReturn
31/5/2018,Fund_1,Bcmk_1,USD,2.164120281,Benchmark,3M,TotalReturn
30/4/2018,Fund_1,Bcmk_1,USD,2.143178945,Benchmark,3M,TotalReturn
31/3/2018,Fund_1,Bcmk_1,USD,0.901802602,Benchmark,3M,TotalReturn
28/2/2018,Fund_1,Bcmk_1,USD,0.239391304,Benchmark,3M,TotalReturn
31/1/2018,Fund_1,Bcmk_1,USD,0.723578282,Benchmark,3M,TotalReturn
31/12/2017,Fund_1,Bcmk_1,USD,1.062883812,Benchmark,3M,TotalReturn
30/11/2017,Fund_1,Bcmk_1,USD,2.11645716,Benchmark,3M,TotalReturn
31/10/2017,Fund_1,Bcmk_1,USD,2.843968415,Benchmark,3M,TotalReturn
30/9/2017,Fund_1,Bcmk_1,USD,2.673949122,Benchmark,3M,TotalReturn
31/8/2017,Fund_1,Bcmk_1,USD,0.009929796,Benchmark,3M,TotalReturn
31/7/2017,Fund_1,Bcmk_1,USD,1.380873794,Benchmark,3M,TotalReturn
30/6/2017,Fund_1,Bcmk_1,USD,1.731509341,Benchmark,3M,TotalReturn
31/5/2017,Fund_1,Bcmk_1,USD,2.365976154,Benchmark,3M,TotalReturn
30/4/2022,Fund_1,Bcmk_1,USD,1.46100675,ActiveReturn,3M,TotalReturn
31/3/2022,Fund_1,Bcmk_1,USD,1.32159563,ActiveReturn,3M,TotalReturn
28/2/2022,Fund_1,Bcmk_1,USD,2.676222488,ActiveReturn,3M,TotalReturn
31/1/2022,Fund_1,Bcmk_1,USD,1.360821359,ActiveReturn,3M,TotalReturn
31/12/2021,Fund_1,Bcmk_1,USD,0.174400197,ActiveReturn,3M,TotalReturn
30/11/2021,Fund_1,Bcmk_1,USD,2.420851091,ActiveReturn,3M,TotalReturn
31/10/2021,Fund_1,Bcmk_1,USD,2.834028351,ActiveReturn,3M,TotalReturn
30/9/2021,Fund_1,Bcmk_1,USD,1.077254313,ActiveReturn,3M,TotalReturn
31/8/2021,Fund_1,Bcmk_1,USD,0.988867567,ActiveReturn,3M,TotalReturn
31/7/2021,Fund_1,Bcmk_1,USD,0.828119919,ActiveReturn,3M,TotalReturn
30/6/2021,Fund_1,Bcmk_1,USD,0.581213567,ActiveReturn,3M,TotalReturn
31/5/2021,Fund_1,Bcmk_1,USD,2.563829784,ActiveReturn,3M,TotalReturn
30/4/2021,Fund_1,Bcmk_1,USD,2.826468898,ActiveReturn,3M,TotalReturn
31/3/2021,Fund_1,Bcmk_1,USD,1.642607567,ActiveReturn,3M,TotalReturn
28/2/2021,Fund_1,Bcmk_1,USD,0.449258388,ActiveReturn,3M,TotalReturn
31/1/2021,Fund_1,Bcmk_1,USD,1.465552219,ActiveReturn,3M,TotalReturn
31/12/2020,Fund_1,Bcmk_1,USD,1.356983361,ActiveReturn,3M,TotalReturn
30/11/2020,Fund_1,Bcmk_1,USD,1.466279361,ActiveReturn,3M,TotalReturn
31/10/2020,Fund_1,Bcmk_1,USD,1.47563708,ActiveReturn,3M,TotalReturn
30/9/2020,Fund_1,Bcmk_1,USD,1.834261182,ActiveReturn,3M,TotalReturn
31/8/2020,Fund_1,Bcmk_1,USD,1.007658591,ActiveReturn,3M,TotalReturn
31/7/2020,Fund_1,Bcmk_1,USD,0.586187366,ActiveReturn,3M,TotalReturn
30/6/2020,Fund_1,Bcmk_1,USD,2.885747489,ActiveReturn,3M,TotalReturn
31/5/2020,Fund_1,Bcmk_1,USD,1.597570903,ActiveReturn,3M,TotalReturn
30/4/2020,Fund_1,Bcmk_1,USD,1.890552941,ActiveReturn,3M,TotalReturn
31/3/2020,Fund_1,Bcmk_1,USD,1.323859722,ActiveReturn,3M,TotalReturn
29/2/2020,Fund_1,Bcmk_1,USD,2.524303074,ActiveReturn,3M,TotalReturn
31/1/2020,Fund_1,Bcmk_1,USD,2.11156904,ActiveReturn,3M,TotalReturn
31/12/2019,Fund_1,Bcmk_1,USD,2.041860405,ActiveReturn,3M,TotalReturn
30/11/2019,Fund_1,Bcmk_1,USD,0.263913839,ActiveReturn,3M,TotalReturn
31/10/2019,Fund_1,Bcmk_1,USD,1.978514412,ActiveReturn,3M,TotalReturn
30/9/2019,Fund_1,Bcmk_1,USD,1.330195028,ActiveReturn,3M,TotalReturn
31/8/2019,Fund_1,Bcmk_1,USD,1.718106822,ActiveReturn,3M,TotalReturn
31/7/2019,Fund_1,Bcmk_1,USD,1.299776127,ActiveReturn,3M,TotalReturn
30/6/2019,Fund_1,Bcmk_1,USD,2.987967322,ActiveReturn,3M,TotalReturn
31/5/2019,Fund_1,Bcmk_1,USD,2.61179219,ActiveReturn,3M,TotalReturn
30/4/2019,Fund_1,Bcmk_1,USD,1.145249536,ActiveReturn,3M,TotalReturn
31/3/2019,Fund_1,Bcmk_1,USD,2.55662579,ActiveReturn,3M,TotalReturn
28/2/2019,Fund_1,Bcmk_1,USD,0.085636206,ActiveReturn,3M,TotalReturn
31/1/2019,Fund_1,Bcmk_1,USD,0.608225904,ActiveReturn,3M,TotalReturn
31/12/2018,Fund_1,Bcmk_1,USD,1.605538911,ActiveReturn,3M,TotalReturn
30/11/2018,Fund_1,Bcmk_1,USD,2.287429321,ActiveReturn,3M,TotalReturn
31/10/2018,Fund_1,Bcmk_1,USD,1.307761951,ActiveReturn,3M,TotalReturn
30/9/2018,Fund_1,Bcmk_1,USD,1.923190956,ActiveReturn,3M,TotalReturn
31/8/2018,Fund_1,Bcmk_1,USD,0.200055083,ActiveReturn,3M,TotalReturn
31/7/2018,Fund_1,Bcmk_1,USD,2.761038395,ActiveReturn,3M,TotalReturn
30/6/2018,Fund_1,Bcmk_1,USD,1.623025535,ActiveReturn,3M,TotalReturn
31/5/2018,Fund_1,Bcmk_1,USD,2.24868304,ActiveReturn,3M,TotalReturn
30/4/2018,Fund_1,Bcmk_1,USD,0.794774483,ActiveReturn,3M,TotalReturn
31/3/2018,Fund_1,Bcmk_1,USD,1.733023941,ActiveReturn,3M,TotalReturn
28/2/2018,Fund_1,Bcmk_1,USD,2.709729959,ActiveReturn,3M,TotalReturn
31/1/2018,Fund_1,Bcmk_1,USD,0.154755061,ActiveReturn,3M,TotalReturn
31/12/2017,Fund_1,Bcmk_1,USD,0.080808523,ActiveReturn,3M,TotalReturn
30/11/2017,Fund_1,Bcmk_1,USD,2.813767821,ActiveReturn,3M,TotalReturn
31/10/2017,Fund_1,Bcmk_1,USD,2.076336654,ActiveReturn,3M,TotalReturn
30/9/2017,Fund_1,Bcmk_1,USD,2.398435633,ActiveReturn,3M,TotalReturn
31/8/2017,Fund_1,Bcmk_1,USD,0.312775784,ActiveReturn,3M,TotalReturn
31/7/2017,Fund_1,Bcmk_1,USD,1.982893853,ActiveReturn,3M,TotalReturn
30/6/2017,Fund_1,Bcmk_1,USD,0.156668381,ActiveReturn,3M,TotalReturn
31/5/2017,Fund_1,Bcmk_1,USD,0.962920978,ActiveReturn,3M,TotalReturn
30/4/2022,Fund_1,Bcmk_1,USD,2.917420672,Portfolio,1Y,TotalReturn
31/3/2022,Fund_1,Bcmk_1,USD,1.815225009,Portfolio,1Y,TotalReturn
28/2/2022,Fund_1,Bcmk_1,USD,1.289812061,Portfolio,1Y,TotalReturn
31/1/2022,Fund_1,Bcmk_1,USD,1.901968007,Portfolio,1Y,TotalReturn
31/12/2021,Fund_1,Bcmk_1,USD,0.976104643,Portfolio,1Y,TotalReturn
30/11/2021,Fund_1,Bcmk_1,USD,0.456108689,Portfolio,1Y,TotalReturn
31/10/2021,Fund_1,Bcmk_1,USD,2.757581643,Portfolio,1Y,TotalReturn
30/9/2021,Fund_1,Bcmk_1,USD,0.488082557,Portfolio,1Y,TotalReturn
31/8/2021,Fund_1,Bcmk_1,USD,1.048499343,Portfolio,1Y,TotalReturn
31/7/2021,Fund_1,Bcmk_1,USD,2.665775412,Portfolio,1Y,TotalReturn
30/6/2021,Fund_1,Bcmk_1,USD,1.410876851,Portfolio,1Y,TotalReturn
31/5/2021,Fund_1,Bcmk_1,USD,1.903245106,Portfolio,1Y,TotalReturn
30/4/2021,Fund_1,Bcmk_1,USD,0.045997832,Portfolio,1Y,TotalReturn
31/3/2021,Fund_1,Bcmk_1,USD,0.294044769,Portfolio,1Y,TotalReturn
28/2/2021,Fund_1,Bcmk_1,USD,2.945763294,Portfolio,1Y,TotalReturn
31/1/2021,Fund_1,Bcmk_1,USD,1.311092935,Portfolio,1Y,TotalReturn
31/12/2020,Fund_1,Bcmk_1,USD,2.524222664,Portfolio,1Y,TotalReturn
30/11/2020,Fund_1,Bcmk_1,USD,1.431912481,Portfolio,1Y,TotalReturn
31/10/2020,Fund_1,Bcmk_1,USD,1.177255468,Portfolio,1Y,TotalReturn
30/9/2020,Fund_1,Bcmk_1,USD,1.910069831,Portfolio,1Y,TotalReturn
31/8/2020,Fund_1,Bcmk_1,USD,1.774191451,Portfolio,1Y,TotalReturn
31/7/2020,Fund_1,Bcmk_1,USD,0.212374753,Portfolio,1Y,TotalReturn
30/6/2020,Fund_1,Bcmk_1,USD,2.197619219,Portfolio,1Y,TotalReturn
31/5/2020,Fund_1,Bcmk_1,USD,0.973754665,Portfolio,1Y,TotalReturn
30/4/2020,Fund_1,Bcmk_1,USD,2.230044613,Portfolio,1Y,TotalReturn
31/3/2020,Fund_1,Bcmk_1,USD,2.448392999,Portfolio,1Y,TotalReturn
29/2/2020,Fund_1,Bcmk_1,USD,2.01992362,Portfolio,1Y,TotalReturn
31/1/2020,Fund_1,Bcmk_1,USD,1.956412694,Portfolio,1Y,TotalReturn
31/12/2019,Fund_1,Bcmk_1,USD,1.394686337,Portfolio,1Y,TotalReturn
30/11/2019,Fund_1,Bcmk_1,USD,2.439394384,Portfolio,1Y,TotalReturn
31/10/2019,Fund_1,Bcmk_1,USD,1.161025663,Portfolio,1Y,TotalReturn
30/9/2019,Fund_1,Bcmk_1,USD,1.540465355,Portfolio,1Y,TotalReturn
31/8/2019,Fund_1,Bcmk_1,USD,0.705352999,Portfolio,1Y,TotalReturn
31/7/2019,Fund_1,Bcmk_1,USD,1.075257437,Portfolio,1Y,TotalReturn
30/6/2019,Fund_1,Bcmk_1,USD,0.233861779,Portfolio,1Y,TotalReturn
31/5/2019,Fund_1,Bcmk_1,USD,0.816065256,Portfolio,1Y,TotalReturn
30/4/2019,Fund_1,Bcmk_1,USD,0.343745532,Portfolio,1Y,TotalReturn
31/3/2019,Fund_1,Bcmk_1,USD,2.946736323,Portfolio,1Y,TotalReturn
28/2/2019,Fund_1,Bcmk_1,USD,1.643639541,Portfolio,1Y,TotalReturn
31/1/2019,Fund_1,Bcmk_1,USD,2.994262364,Portfolio,1Y,TotalReturn
31/12/2018,Fund_1,Bcmk_1,USD,2.524700418,Portfolio,1Y,TotalReturn
30/11/2018,Fund_1,Bcmk_1,USD,2.76097058,Portfolio,1Y,TotalReturn
31/10/2018,Fund_1,Bcmk_1,USD,1.046903942,Portfolio,1Y,TotalReturn
30/9/2018,Fund_1,Bcmk_1,USD,1.540772374,Portfolio,1Y,TotalReturn
31/8/2018,Fund_1,Bcmk_1,USD,1.16766928,Portfolio,1Y,TotalReturn
31/7/2018,Fund_1,Bcmk_1,USD,2.123750397,Portfolio,1Y,TotalReturn
30/6/2018,Fund_1,Bcmk_1,USD,0.996640742,Portfolio,1Y,TotalReturn
31/5/2018,Fund_1,Bcmk_1,USD,0.270141853,Portfolio,1Y,TotalReturn
30/4/2018,Fund_1,Bcmk_1,USD,0.122211279,Portfolio,1Y,TotalReturn
31/3/2018,Fund_1,Bcmk_1,USD,0.766921621,Portfolio,1Y,TotalReturn
28/2/2018,Fund_1,Bcmk_1,USD,1.245803946,Portfolio,1Y,TotalReturn
31/1/2018,Fund_1,Bcmk_1,USD,2.117141495,Portfolio,1Y,TotalReturn
31/12/2017,Fund_1,Bcmk_1,USD,1.942306926,Portfolio,1Y,TotalReturn
